GAIN_LOSS,SECURITY,CLOSE_PRIC,PREV_CL_PR,PERCENT_CG
 ,Nifty 50 Sec., , , 
 , , , , 
L,GOI LOAN  6.76% 2061,        95.19,        95.34,-0.16
L,CSB BANK LIMITED,       483.15,       483.90,-0.15
L,PREMIER ENERGIES LIMITED,       845.90,       847.20,-0.15
L,THE RAMCO CEMENTS LIMITED,      1056.70,      1058.30,-0.15
L,SIGNATUREGLOBAL INDIA LTD,      1127.00,      1128.70,-0.15
L,GOI LOAN  7.4% 2062,       101.75,       101.90,-0.15
L,ARFIN INDIA LIMITED,        74.78,        74.89,-0.15
L,RAVINDRA ENERGY LIMITED,       156.51,       156.74,-0.15
L,TTK PRESTIGE LTD,       614.20,       615.10,-0.15
L,LUX INDUSTRIES LIMITED,      1110.90,      1112.50,-0.14
L,SML MAHINDRA LIMITED,      4086.00,      4091.80,-0.14
L,RENOL POLYCHEM LIMITED,       144.80,       145.00,-0.14
L,SHANKARA BLDG PRODUCT LTD,       106.35,       106.49,-0.13
L,AVG LOGISTICS LIMITED,       175.15,       175.38,-0.13
L,GO DIGIT GENERAL INS LTD,       346.35,       346.80,-0.13
L,SHREE VASU LOGISTICS LTD,       699.70,       700.60,-0.13
L,ICICIPRAMC - ICICI5GSEC,        63.75,        63.83,-0.13
L,SUPER SPINNING MILLS LTD,         8.08,         8.09,-0.12
L,DHANLAXMI BANK LIMITED,        24.96,        24.99,-0.12
L,INTERIORS & MORE LIMITED,       249.70,       250.00,-0.12
L,SONAM LIMITED,        41.99,        42.04,-0.12
L,T T LIMITED,         8.42,         8.43,-0.12
L,GEEKAY WIRES LIMITED,        33.71,        33.75,-0.12
L,ENDURANCE TECHNO. LTD.,      2540.20,      2543.20,-0.12
L,GOA CARBON LIMITED,       424.35,       424.85,-0.12
L,SEC RED NCD 10.15% SR. VI,      1020.80,      1022.00,-0.12
L,ATAL REALTECH LIMITED,        25.97,        26.00,-0.12
L,MARAL OVERSEAS LTD,        43.94,        43.99,-0.11
L,MAHINDRA HOLIDAYS LTD,       308.05,       308.40,-0.11
L,PARK MEDI WORLD LIMITED,       149.73,       149.90,-0.11
L,KAVERI SEED CO. LTD.,       973.50,       974.60,-0.11
L,RELIANCE INDUSTRIAL INFRA,       817.30,       818.20,-0.11
L,ELGI RUBBER CO. LTD,        45.57,        45.62,-0.11
L,G M BREWERIES LTD,      1207.20,      1208.50,-0.11
L,ADVANCE AGROLIFE LIMITED,       121.26,       121.39,-0.11
L,HERANBA INDUSTRIES LTD,       243.19,       243.45,-0.11
L,UNIVERSAL CABLES LTD,       956.90,       957.90,-0.10
L,LICNAMC - LICNMFET,        28.71,        28.74,-0.10
L,ZERODHAAMC - LTGILTCASE,        29.71,        29.74,-0.10
L,CAPRI GLOBAL CAPITAL LTD,       185.22,       185.40,-0.10
L,VARDHMAN HOLDINGS LIMITED,      3601.70,      3605.20,-0.10
L,SEC RE NCD 10.00% SR IV,      1030.00,      1031.00,-0.10
L,AEL 8.95% 2027 SR I,      1040.01,      1041.00,-0.10
L,BLS INTL SERVS LTD,       316.80,       317.10,-0.09
L,ARVIND LIMITED,       318.35,       318.65,-0.09
L,ABANS FINANCIAL SRVCS LTD,       202.42,       202.61,-0.09
L,AEL 0% 2027 SR II,      1048.00,      1048.95,-0.09
L,ANUPAM RASAYAN INDIA LTD,      1325.30,      1326.50,-0.09
L,ACE INTEGRATED SOLU. LTD.,        22.74,        22.76,-0.09
L,JULLUNDUR MOT AGENCY LTD,        79.68,        79.75,-0.09
L,LG ELECTRONICS INDIA LTD,      1483.40,      1484.70,-0.09
L,UPL LIMITED,       804.65,       805.35,-0.09
L,DCW LTD,        57.73,        57.78,-0.09
L,CANTABIL RETAIL LTD,       289.15,       289.40,-0.09
L,SAKAR HEALTHCARE LIMITED,       406.55,       406.90,-0.09
L,ACUTAAS CHEMICALS LIMITED,      1749.30,      1750.80,-0.09
L,DANISH POWER LIMITED,       645.25,       645.80,-0.09
L,NCC LIMITED,       161.49,       161.62,-0.08
L,KOTHARI PRODUCTS LTD,        75.18,        75.24,-0.08
L,SYMPHONY LIMITED,       916.00,       916.70,-0.08
L,VRL LOGISTICS LIMITED,       268.55,       268.75,-0.07
L,JAYANT AGRO ORGANICS LTD,       201.54,       201.69,-0.07
L,HEXA TRADEX LIMITED,       162.25,       162.37,-0.07
L,HINDCON CHEMICALS LIMITED,        27.21,        27.23,-0.07
L,DIVINE POWER ENERGY LTD,       272.10,       272.30,-0.07
L,CHAMBAL FERTILIZERS LTD,       479.90,       480.25,-0.07
L,EDELAMC - EBBETF0430,      1563.19,      1564.32,-0.07
L,BIRLA CORPORATION LTD,      1109.30,      1110.10,-0.07
L,BILLIONBRAINS GARAGE VN L,       155.19,       155.30,-0.07
L,TEXMACO INFRA & HOLDG LTD,        99.77,        99.84,-0.07
L,ADVANI HOT.& RES.(I) LTD,        58.08,        58.12,-0.07
L,SEC RE NCD 8.42% SR.V,       991.21,       991.85,-0.06
L,MOTILALAMC - G5,        62.95,        62.99,-0.06
L,JINDAL POLY FILMS LIMITED,       479.95,       480.25,-0.06
L,ISGEC HEAVY ENG LTD,       898.50,       899.05,-0.06
L,GANESH BENZOPLAST LIMITED,        81.69,        81.74,-0.06
L,ACCRETION PHARMA LIMITED,        84.00,        84.05,-0.06
L,SWELECT ENERGY SYS LTD,       617.55,       617.90,-0.06
L,SRM CONTRACTORS LIMITED,       533.40,       533.70,-0.06
L,MSP STEEL & POWER LTD.,        37.03,        37.05,-0.05
L,THE GE SHPG.LTD,      1114.00,      1114.60,-0.05
L,GREENPANEL INDUSTRIES LTD,       230.80,       230.92,-0.05
L,GOI TBILL 182D-21/05/26,        97.45,        97.50,-0.05
L,SEC RE NCD 9% SR.VI,      1017.00,      1017.50,-0.05
L,KHAITAN (INDIA)LTD.,       104.01,       104.06,-0.05
L,GOI LOAN 8.24%2027,       105.01,       105.06,-0.05
L,THE INVEST TRUST OF IND L,       116.96,       117.01,-0.04
L,GOI TBILL 364D-19/11/26,        94.79,        94.83,-0.04
L,BOND 8.88% PA TF TII-SIIB,      1169.51,      1170.00,-0.04
L,MUKKA PROTEINS LIMITED,        24.05,        24.06,-0.04
L,GOI LOAN  6.68% 2040,       100.10,       100.14,-0.04
L,IND MOTOR PART & ACC LTD,      1042.60,      1043.00,-0.04
L,CAMPUS ACTIVEWEAR LIMITED,       261.85,       261.95,-0.04
L,JUBILANT FOODWORKS LTD,       552.95,       553.15,-0.04
L,SHALBY LIMITED,       202.89,       202.96,-0.03
L,MIRAEAMC - MAGS813ETF,        29.65,        29.66,-0.03
L,UPSURGE SEEDS OF AGRI LTD,       151.00,       151.05,-0.03
L,CHANDAN HEALTHCARE LTD,       316.50,       316.60,-0.03
L,PARAS DEF AND SPCE TECH L,       683.75,       683.95,-0.03
L,SEC RE NCD 7.90% STRPP B,       314.80,       314.89,-0.03
L,STANDARD GLASS LIN TECH L,       149.83,       149.87,-0.03
L,GOI LOAN 9.20% 2030,       114.50,       114.53,-0.03
L,ADF FOODS LIMITED,       204.09,       204.14,-0.02
L,MADHAV MARBLE & GRANITE,        42.94,        42.95,-0.02
L,CARBORUNDUM UNIVERSAL LTD,       859.55,       859.75,-0.02
L,GOI LOAN  6.90% 2065,        95.97,        95.99,-0.02
L,KPI GREEN ENERGY LIMITED,       485.15,       485.25,-0.02
L,ENCOMPASS DESIGN INDIA L,       253.95,       254.00,-0.02
L,DMCC SPECIALITY CHEMICALS,       255.55,       255.60,-0.02
L,SEC RE NCD 9.70% SR VII,      1024.50,      1024.70,-0.02
L,GRINDWELL NORTON LIMITED,      1557.90,      1558.20,-0.02
L,BOND 8.10% PA TAX FREE S2,      1050.40,      1050.60,-0.02
L,GOI TBILL 91D-27/03/26,        98.70,        98.71,-0.01
L,GOI LOAN   6.79% 2031,       100.20,       100.21,-0.01
L,PENNAR INDUSTRIES LTD,       202.77,       202.79,-0.01
L,GOI LOAN 7.38% 2027,       102.57,       102.58,-0.01
L,RPG LIFE SCIENCES LTD,      2312.50,      2312.70,-0.01
L,ACCELYA SOLN INDIA LTD,      1309.20,      1309.30,-0.01
L,AU SMALL FINANCE BANK LTD,       999.40,       999.45,-0.01
L,UNSEC RE NCD 9.60% SR.II,       997.95,       997.98,-0.00
L,IREDA 8.80NCDTR I SR II B,      1169.99,      1170.00,-0.00
L,TSI 9.35% 30 SR I-D,    102724.00,    102724.38,-0.00
